XtLS26fuX3U_000490.mp4,['A man talks as gunshots are fired then other men shout and more gunfire is shot'],train
r2GN4IDacgM_000420.mp4,['A motorboat engine running with water gurgling and splashing'],train
CTHBXh6aF0Y_000030.mp4,['A woman talks nearby'],train
S4K3be6Bhao_000020.mp4,['A toilet is flushed'],train
3bNnFJIOfM8_000030.mp4,['Multiple vehicle sounds followed by horns blowing'],train
mfvpqeyVdUo_000400.mp4,['A machine runs and a woman speaks'],train
Ip7u783UrRM_000130.mp4,['Birds chirp and a cling occurs'],train
zWzJ5UrbvSA_000000.mp4,['An infant squeals and cries.'],train
MGwPo4QBUQI_000070.mp4,['A motor running outside'],train
2amvePKua3A_000030.mp4,['Man speaking and dog barking'],train
yyV7_1auBXk_000010.mp4,['Chirping and quacking of birds'],train
k6yOiAkgrYc_000030.mp4,['Birds chirping and singing with people whispering'],train
0cfi0pm0nZA_000030.mp4,['People are talking and a police siren goes off'],train
zUYcSW8FMms_000000.mp4,"['An adult female hum in a silly fashion and a baby laughs, and this pattern repeats three times']",train
DKW1sDMZHXQ_000030.mp4,['A man speaking'],train
17SRTtOSdhM_000030.mp4,['An adult male speaks to another over a radio while pigeons coo in the background'],train
6614_on_ICg_000030.mp4,['A woman giving a speech'],train
3jyoH864nA8_000000.mp4,['Hum of a watercraft motor'],train
AhZ1nEFYlcA_000220.mp4,['Buzzing of insects with some faint banging'],train
CDVIYMBRMkc_000100.mp4,['A toilet flushing noise'],train
168Qw-3stDo_000014.mp4,['Car engine idling'],train
2NnUve9xS10_000052.mp4,['Faint murmuring followed by two three loud gunshots and speech'],train
jSPpUJuNGxg_000440.mp4,['Crinkling noises close to microphone'],train
vrueFdmio8U_000030.mp4,['A loud spray machine is washing something as a creaky chair in the background'],train
2NkH-T_75ew_000030.mp4,"['A girl speaks, another small child talks in the distance, a man speaks']",train
x_-8YqADlPg_000027.mp4,['A stream of water rushing as a man yells followed by water splashing and a crowd of people talking in the background'],train
35eRDAFvUsQ_000030.mp4,['A dog barks and a woman speaks'],train
1QT_qLeT1hk_000030.mp4,['People are speaking and traffic is passing by'],train
6izDlsl3DZE_000030.mp4,['Dogs bark and whine as a person speaks'],train
LeAWoltguWA_000007.mp4,['Clanking and rustling'],train
8mAerEnImQw_000140.mp4,['Noise is being made by items clinking'],train
8wxKQco8QEk_000012.mp4,['A woman is speaking'],train
ZNZKFBvMlPc_000150.mp4,['A gunshot followed by percussion instrument beats and sent melody with a male voice briefly talking at the end'],train
tzWJZlXxzXo_000080.mp4,['Bells chiming and tolling'],train
8oYiD0S6Tco_000210.mp4,"['Woman talking, wrapper crinkling']",train
657-OuYzkT4_000003.mp4,['A person chanting while a dog barks in the background'],train
LqNeF4hMTQs_000028.mp4,['A motor runs in the background and a clock ticks quietly'],train
RPvqI4KYiO4_000000.mp4,"['A car beeps loudly, followed by a car engine starting up quietly']",train
kskAr6BkXyI_000030.mp4,['Several bees fly nearby'],train
gd4d1nePsxk_000160.mp4,['A man talks and then something is rubbed'],train
JIiMlCU-lAQ_000480.mp4,['An audience gives applause'],train
8u1-JILEx5Y_000000.mp4,['A gun is being loaded followed by multiple shots being fired'],train
4bcDloaqdMg_000030.mp4,['A car engine is started up and it accelerates'],train
8aDJffqroQ0_000130.mp4,"['Slight thumping occurs, a sewing machine runs and vibrates, and an adult male speaks']",train
34LwyZPAamw_000160.mp4,['A person snoring'],train
3f_avxW0vKU_000350.mp4,"['Water pouring, a man talking, with insects buzzing']",train
BpCL6uea6bg_000160.mp4,['A motorcycle accelerates and a woman laughs'],train
83-NKbJzSas_000025.mp4,['Outside setting with birds communicating to each other by chirping and tweeting'],train
LdzIkV7coQY_000070.mp4,['Birds chirp in the background followed by people talking and footsteps'],train
XpHJeD_gMr0_000030.mp4,['Water lightly splashing and trickling as wind blows moderately into a microphone'],train
w19_Y767ANc_000030.mp4,['A clock does ticktock nearby while an engine works far away'],train
CpsX5ymIuTQ_000000.mp4,['Rain falling and thunder roaring'],train
OYpnY9zVIKM_000010.mp4,['Water filling follow by bird chirp'],train
TOV_x5_I3TU_000030.mp4,['A clock ticking'],train
nB8PSc0yqbQ_000040.mp4,['Clicking followed by rustling and hissing'],train
7ItmKJHfdZY_000040.mp4,['A bell is rung and it reverberates in a very deep tone'],train
2soGQ5ViQMg_000030.mp4,['Man speaking while motor is running'],train
mCvkMZCzISQ_000029.mp4,['A clock ding dongs while a few birds chirp in the background followed by a couple of footsteps'],train
g5l3Bz6lWnc_000250.mp4,"['Wood lightly shuffling as insects buzz while birds chirp in the background', 'Wood lightly shuffling as insects buzz and birds chirp in the background', 'Insects buzzing as wood lightly shuffles and birds chirp in the distance', 'Wood lightly shuffling as insects buzz and birds chirp in the background', 'Insects buzz and distant birds chirp']",test
pihN_quKLTc_000170.mp4,['A man speaking with bump and bang noise'],train
9m89Wycjkq0_000025.mp4,['An animal is chirping in the background followed by a women voice speaking out'],train
51fWlA5wh2A_000030.mp4,['Loud acceleration and wind pressure'],train
5pac-XjDskw_000030.mp4,['Propeller blades spinning'],train
-OYH48ShvI8_000030.mp4,"['The din of many voices in a large area, with the occasional bark of a dog']",train
dlsiellSFf0_000030.mp4,"['Motorboat engine screams as it accelerates', 'High frequency vibrations with faint splashing', 'A high frequency motor hums loudly and splashes water', 'A toy motor buzzing as water splashes and birds chirp in the distance.', 'Water splashing and something buzzing by']",test
anRI_bYlZWA_000010.mp4,['A car idles and honks its horn'],train
0P0dPO91GP4_000030.mp4,['A truck idles and honks'],train
zEaGx6an4es_000270.mp4,"['A power tool drill operating continuously', 'High pitched motorized vibrations', 'A sustained and coarse drilling noise', 'A tool motor is humming, and metal whirring and grinding are occurring', 'A saw blade blaring']",test
uJiMUICdGE8_000010.mp4,['Car horns and speeds up while people talks'],train
7XChPEYFWpA_000040.mp4,['People are talking and bees are quietly buzzing in the background'],train
Kel-hfZ_9h8_000010.mp4,"['Rustling followed by a man speaking and a child laughing', 'A child laughing followed by a man talking as snow shuffles in the background', 'Crunching and scraping followed by a child and a man speaking', 'A child laughing followed by a man talking as snow shuffles in the background', 'A child laughs, a man speaks, and people laugh']",test
UvUyP7muOm8_000020.mp4,"['A sewing machine hums slowly then stops, after that there is a click']",train
SaWkwCw4B3k_000060.mp4,['A man briefly talks then a beep is followed by a door opening'],train
4AIdWGBaFY8_000010.mp4,['Engine running and revving'],train
pYU82dJoFB0_000030.mp4,['A loud engine revs over and over and a woman shouts out'],train
qMjKtVbC_sA_000000.mp4,['A woman speaks and then a young man speaks'],train
Qj6p5ufrcAY_000030.mp4,['Several fast car accelerates'],train
nlC4UI4hZ60_000010.mp4,"['Rapid clicking occurs, a motor vehicle engine attempts to start and grinds, then the engine fully engages and begins to run and vibrate', 'Rapid metal rattling as a vehicle engine stalls before starting up', 'An engine being turned over', 'A vehicle motor stuttering before starting as metal rapidly rattles', 'An engine being turned over']",test
3g8qAR5ni3s_000011.mp4,['People talking an animal screams'],train
3S8VqP47I7o_000001.mp4,['Tapping and toilet flushing'],train
64vGcS5-5vs_000040.mp4,['A person speaks followed by a bus engine rumbles as it drives'],train
woS2HubBc2I_000009.mp4,"['Quiet and rapid metal clicking occurs, and very faint vehicular traffic is present in the background']",train
AzqLVyDNVJ8_000030.mp4,['Rustling and light wind with birds chirping'],train
KI3fWPlSP4A_000450.mp4,['Birds vocalize nearby numerous times'],train
53Y9f8CQ1nI_000030.mp4,['Animal squawking and birds chirping'],train
-Jm-m_Xufoc_000040.mp4,['Someone sneezes and then speaks'],train
6fuSU007wJU_000030.mp4,['A truck engine idles and is revved up sharply and a man cheers'],train
8TutZdk-Gh8_000026.mp4,['A fire siren runs down'],train
8uyixNJ3Ofc_000020.mp4,['A saw is grinding into some wood'],train
jRocgDvVV6U_000030.mp4,['A loud deep whoosh goes by twice'],train
1jtG6aS3i8I_000004.mp4,['Ambulance horn beeping'],train
4-LUNe69d14_000027.mp4,['Clicking noise and two males speaking'],train
3rU4uuXt7aM_000030.mp4,"['A motor vehicle engine is running and accelerates, an adult male speaks, and a person speaks in the background']",train
6NUq-ry1vxM_000030.mp4,['A man briefly narrates'],train
zGiaJbq_GhE_000000.mp4,['A motor vehicle revs engine with low speech in the background'],train
hN06gVmAMyc_000000.mp4,"['In a quiet environment, a baby fowl peeps randomly as an adult female speaks, an adult male laughs and speaks, several adult males speak briefly, and the adult female and adult male speak once more']",train
60aZrrbQagg_000130.mp4,['Large engine accelerating'],train
CLKPwjkVjOY_000040.mp4,['An aircraft engine starting up followed by helicopter propellers turning'],train
4dl2_Me5E8U_000030.mp4,['An engine is idling'],train
3eN7ujFJzXQ_000170.mp4,['Hissing followed by clanking dishes and speech'],train
4Mq9aEzwGso_000050.mp4,"['Many children talking, squeezing, and laughing at the same time']",train
11vO87xkSo8_000030.mp4,['Loud high pitched beep'],train
yk612emcr7s_000090.mp4,['Filing and sanding a wooden surface followed by metal clanking before a man speaks'],train
lE4nx-8iiAI_000010.mp4,['Horses trotting as wood repeatedly clacks while wind blows heavily into a microphone'],train
6j1l02KN-iU_000030.mp4,['A dog is barking'],train
pNgC0z8q1TU_000040.mp4,['Something shuffles around and multiple men speak'],train
uGyRLcQLZd8_000030.mp4,['A helicopter engine runs and wind blows'],train
GSgIGc_f2Do_000550.mp4,['Speech with rustling and white noise'],train
Jh1UIXgmZnI_000090.mp4,['A train moves getting further and then getting closer and a horn is triggered'],train
4YFP7Eu9PNA_000040.mp4,['A train horn blows followed by bells'],train
xPSoV3Vg7IY_000030.mp4,['A kid cries while a woman talks'],train
Sn57QcT7ExM_000030.mp4,"['Wind blows on microphone while motorboat engine is idling, followed by a man talking briefly']",train
BGHYoAqieFM_000030.mp4,['Pigeon cooing and a click'],train
CJif89Fpb38_000030.mp4,['People speaking with some rattling and a pig oink'],train
Mh0XEO3uYII_000000.mp4,['A gun fires multiple times'],train
jV9mMACv23c_000012.mp4,['A child speaks with some rustling and distant humming'],train
J6FB_OcHdNk_000030.mp4,['Clip clops from a horse with faint speaking from people'],train
4FVcI2ihZyE_000030.mp4,"['A tapping, and then a sniffing noise']",train
ntPswjd8sCk_000030.mp4,['Flushing of a toilet with hissing and gurgling water'],train
1NJkhzi4L1w_000030.mp4,['A person is screaming loudly as a car zooms past'],train
nnupeF9YJW0_000030.mp4,['A series of electronic beeping with a man groaning and a camera muffling briefly'],train
JbT15gB_aF4_000030.mp4,['A steam engine hisses and a horn blows'],train
59Jf_aHx_K4_000030.mp4,['Water is gently falling and something is clicking'],train
l_58OWBLlIg_000030.mp4,['Water gurgles as it runs into a fountain pool'],train
92fP5fr2UJc_000025.mp4,['Several cats meowing then a rustling noise followed by more meowing'],train
4ppgE_BuJk8_000030.mp4,['Man speaking with murmuring in the background'],train
xu-aLG1ZNs0_000030.mp4,['A train horn blasts at length and repeats'],train
L_-bjmwIl7A_000011.mp4,"['A vehicle horn honks several times, making musical sounds']",train
513XUULny6c_000030.mp4,"['Electrical humming, a single spray followed by a man speaking']",train
0WJJpL-nRg4_000260.mp4,['Birds sing in the background while a duck calls'],train
HJefzDdfP7Q_000030.mp4,['A baby cries and children talk'],train
VhlrXjoL1ug_000030.mp4,['A speedboat is traveling through the water'],train
Nfa6pC8dWwc_000021.mp4,"['A person opens a door nearby, followed by closing a door, after which a lock automatically closes']",train
7ytWZipslTY_000420.mp4,"['An adult male is speaking, thumping occurs, and an adult female laughs']",train
PpouP_SkEJQ_000040.mp4,['The wind blows as animals bleat and an adult female speaks briefly'],train
2tmyLqFP41c_000030.mp4,['A man speaks and then clapping begins and then another man begins to give a speech'],train
2AxAYXhrLGg_000030.mp4,['A baby is crying'],train
rKlEhIwEveg_000150.mp4,['An alarm beeps loudly multiple times'],train
9f-70P9YdL0_000160.mp4,['Water running with two women speaking'],train
Drfa0bJVwBM_000080.mp4,"['Hissing and whooshing are ongoing, a brief quiet clatter occurs, and the hissing gets louder']",train
dJXdwoRCE6Q_000090.mp4,['A microwave oven works followed by several beeps and a man talking'],train
m_fSSvcZHj8_000200.mp4,"['A small dc motor is running and buzzing, and soft clattering and hissing are present']",train
3OmBXGiwzug_000030.mp4,['A man is giving a speech'],train
2WXnsrXylyg_000490.mp4,"['A loud power tool runs, a woman and a man speak']",train
kmJQQ4SQ0bc_000550.mp4,['A woman speaks and fries food'],train
OMi9g8mgblk_000260.mp4,['A man talks while some wood is rubbed'],train
mGSpPo9pi2Y_000140.mp4,['A person whistles and birds chirp'],train
7S1pa7HGmpQ_000170.mp4,['A sewing machine runs then stops and a man begins talking then the machine starts running again'],train
3oMfiHn8glc_000250.mp4,"['An adult female speaks, an adult male speaks, sizzling occurs, scraping occurs, and music is playing in the background']",train
70alKtadGnI_000000.mp4,['Constant pouring down of rain followed by a man saying something in low frequency in the background'],train
dw-5B3-Kf1M_000080.mp4,['A man talks followed by a motorcycle engine starting'],train
5QG5nlSwlns_000030.mp4,['An engine idles and revs'],train
5tqPxwqoY8k_000030.mp4,['Small engine idling then turns off'],train
Td1Bnp1qQs0_000000.mp4,['A vehicle revving and accelerating away followed by tires skidding as another vehicle horn honks in the background and wind blows into a microphone'],train
-ONWyWAdpQk_000015.mp4,"[""Female talking to male in background who's speech is muffled""]",train
KbViq9fsi8E_000130.mp4,['A small engine is running it gets a little further away and comes back close by'],train
4Xq20G2WyPU_000030.mp4,['People are talking and dogs are barking'],train
R_DJymSL8Rs_000000.mp4,['A vehicle engine starting up and revving followed by a man speaking during vehicle rumbling'],train
WumEs7K2guc_000200.mp4,['Some nearby rustling while a dog barks off in the distance'],train
-z--VHgH4ho_000030.mp4,['A horse is galloping on a road'],train
0SjvusZqA3w_000000.mp4,['A single cat meows'],train
8Bzp6Ytw6qQ_000030.mp4,['Wood tapping followed by a dog breathing heavy and then barking'],train
22_VtpWk25E_000000.mp4,['An engine is idling'],train
pqCJJg50DLI_000010.mp4,['White noise and distant quaking together with some rustling'],train
3DhQmxwJ5f0_000530.mp4,['Waves are splashing and wind is blowing'],train
0j6rg-m7C5g_000000.mp4,['A person talking and engine working meanwhile'],train
0-itgiHknUg_000030.mp4,['An adult male is speaking and a clicking noise is present'],train
YP8okiLOdKk_000080.mp4,['A man speaks and something beeps'],train
9x-W6nmYyVo_000310.mp4,['Water running and a man speaking'],train
3k5ozDCyWjs_000030.mp4,['A man speaks as birds twitter and chirp in the background'],train
zGHygnqsvpA_000000.mp4,['Loud splashing water followed by a man and woman speaking'],train
3SNWqn6g2RY_000190.mp4,['A person breathes and sneezes'],train
0LkfS8grYsM_000030.mp4,['Sounds of vehicles driving in background while man talks'],train
USUuo9bxOoc_000030.mp4,['Spraying intermittently a second apart accompanied by a clicking sound each time'],train
3lWM1h6IWP8_000030.mp4,['Engine running and a man speaking'],train
2qgwD_sSNdk_000030.mp4,['Motor engine starts revving'],train
uHlVbyGmOu8_000400.mp4,['A man speaks and wind blows'],train
IULlt-Mdnc4_000040.mp4,['Someone is talking on a radio and in person while water splashes loudly'],train
BCxuARguSBg_000020.mp4,['A train moving is followed by a horn and accelerated train movement'],train
4bp-AKTPBYE_000003.mp4,['An engine is idling'],train
PKGRn71TQGQ_000300.mp4,['An aircraft flies by nearby loudly'],train
1u1eIAa2Yj4_000120.mp4,['People are yelling and screaming'],train
5C7cpZeSXV8_000011.mp4,"['A baby crying constantly, then a splash and a man speaks']",train
7YqBf3dz8gw_000030.mp4,['A young female reading for a speech'],train
Eag1nz2oUbk_000030.mp4,['A woman speaking on a microphone'],train
-RxEnTIkwzA_000030.mp4,['A man giving demands to a dog'],train
4bljALVG9fY_000030.mp4,['Paper crumpling'],train
aQqR6z0FrQo_000001.mp4,['Repetitive banging followed by a loud hiss'],train
1d7qB0ONX7Y_000008.mp4,['A small group of male and female people talk loudly'],train
maVYiednkSg_000060.mp4,"['A rumbling sound followed by a spray of liquid and a man speaking', 'Low humming and vibrating with a spray and a man speaking', 'A man speaks with spraying and vibration in the background', 'An electronic motor rumbling followed by a man talking and pressurized air spraying then a louder electronic motor rumbling', 'A man speaking followed by air spraying while vibration rumbling grows louder']",test
zA993s7qfgc_000080.mp4,['A motor running outside'],train
BMHnhkC7EFw_000170.mp4,['A train accelerating is followed by a steam whistle'],train
-j4NnoGH73s_000030.mp4,['Squeaking of engine and metal rattling'],train
zbXXpkTHh4k_000030.mp4,['A woman speaks and a dog howls with a man speaking over the television'],train
NTjY0maxxF8_000240.mp4,['The continuous hum of a high pitched saw cutting through something'],train
__wUyHeUd7I_000100.mp4,['A man talks while bees buzz'],train
hsps9Yasx2E_000040.mp4,['Clanging and banging sounds'],train
6juBjRUYGSs_000330.mp4,"['A person talking, clicking, and typing']",train
HxZADVzNIqs_000030.mp4,"['Birds chirping and water trickling', 'Several birds chirp with trickling water followed by booms of drums', 'Birds chirping and water dripping with some banging in the background', 'Water is trickling as birds chirp, and soft beats of a bass drum begin to occur', 'Water trickles as birds chirp then drums begin to play']",test
7m7oURXREIA_000030.mp4,['An engine revs and people laugh'],train
m3zSJXmfujE_000120.mp4,['Clanking followed by an engine starting and then buzzing loudly'],train
fgAtEy_i7UI_000000.mp4,['A woman and a man are speaking with rustling and water splashing'],train
ArKKNUBS-R0_000050.mp4,['Snoring with voices in background'],train
aC09lsqGxQk_000030.mp4,['A child laughs and makes a fake sneezing sound'],train
qcqZflfGeOw_000010.mp4,['A baby and a woman laugh'],train
zD7X2XSrEFM_000030.mp4,['Pigeons coo and flap their wings'],train
46dbrExU3wg_000002.mp4,"['Clicking, thumping, and banging occur, and an adult male speaks']",train
QaA8JgZj1JQ_000200.mp4,['A man speaking with an engine idling'],train
ELhJE4Ro5s4_000030.mp4,['A man speaks into a microphone'],train
kEY5QpKgVSY_000580.mp4,['A man talking as faucet water is flowing while water drains down into a pipe followed by plastic thumping on a solid surface'],train
lnDLsl_6t-Y_000020.mp4,['Water loudly sprays'],train
54Kty9KNWbM_000030.mp4,['A woman speaking in a large room'],train
OqkLt-J4JdA_000040.mp4,"['A fire is crackling as young men speak and a motorcycle rides by closely, the whole time the wind is blowing']",train
6cpV2HEPF0Q_000016.mp4,['A man says something and then starts a motor'],train
9VKM-AFjY4s_000000.mp4,['Geese chirping continuously'],train
4_AMmKBQmI4_000030.mp4,['Rustling followed by silence'],train
DOzc8GAQq8A_000020.mp4,['A person snoring as a man speaks briefly followed by a girl coughing in the background'],train
ZCC5dxmk-oI_000030.mp4,['A man sings while taps some objects'],train
6gW6qr-YVLA_000027.mp4,['Dogs bark and growl as people laugh and speak'],train
j6aqfy7E714_000000.mp4,['A man and a little girl speeches and laughs'],train
yTMbYkZ-Vkc_000000.mp4,"['White noise and vehicles passing by faintly', 'Several vehicles accelerates and start moving skidding', 'A vehicle revs its engine then accelerates', 'A vehicle revs several times, then speeds up quickly', 'A vehicle engine revs then accelerates']",val
FFfuenRjgfY_000030.mp4,['Birds chirp and a car drives closer'],train
etGagLTDVJ8_000590.mp4,['Sanding and vibrating with men speaking'],train
FQAp5vaDpTk_000030.mp4,['A truck engine idling steadily'],train
0zyvZIKDygA_000030.mp4,['Stream water sound'],train
sGEWDm1-RdY_000020.mp4,['A toilet flushes and a door opens'],train
l4a2606htqU_000310.mp4,['A jet takes off down the field loud at first and gradually gets quieter'],train
eBmtObTTDVg_000000.mp4,['Wind blows hard as a car idles with a humming engine'],train
0dI2kgPwiE8_000030.mp4,['An engine is revving as a man narrates'],train
RrmBGjJqlEo_000400.mp4,"['Typing on a keyboard with a man speaking', 'Male speaking then typing computer keyboards', 'Clicking on a keyboard with a man speaking', 'Clicks followed by a man speaking then typing on a keyboard', 'Typing on a computer keyboard followed by a computer mouse clicking as a man sniffles before talking']",test
If0H0hs3acU_000080.mp4,['A kid speaking as wood is being sawed and birds chirping in the background followed by wood scrapping'],train
ISTN_64MVnA_000100.mp4,['An electronic bleep beeping repeatedly'],train
-j8A1Tfhee8_000020.mp4,['Someone is gently snoring'],train
2mf9AcgnE1M_000030.mp4,['A vehicle engine is idling and music is playing'],train
4qYFfG3og0M_000010.mp4,['A dog barks continuously'],train
W1QhUu3Jnp0_000030.mp4,['A helicopter flying'],train
zD2KfYF4e2Q_000010.mp4,['Musical whistling'],train
SpA3BYdb5FY_000090.mp4,['A small engine shifts and begins to hum along faster'],train
8-twMDULIxk_000180.mp4,"[""Motorcycle engine revving up with a man's voice.""]",train
VbztCVbOfCA_000030.mp4,['A machine loudly vibrates'],train
3Tkefu0HHbA_000030.mp4,['A locomotive is passing by and blows its whistle'],train
mGsvlX7ysr8_000000.mp4,['An emergency vehicle siren playing'],train
ApfVkZ5_dmM_000018.mp4,['Wind blowing hard as a horse gallops on pavement'],train
smGI3C1N_Zc_000030.mp4,"['A toilet flushes and water sputters as it drains', 'A toilet is flushed nearby', 'A toilet flushes and drains speedily', 'A toilet flushes and water drains', 'A toilet flushes and water drains out']",val
2JULbhgKzUE_000020.mp4,['A boat has waves splash against it'],train
VwEp5pCFu-o_000500.mp4,"['Music sounds nearby as gunshots fire, followed by a person talking nearby, after which people yell while guns fire']",train
6sABspBtb5E_000030.mp4,['Women speaking and laughing'],train
zNsP9vJIKfg_000310.mp4,['Some digital pops with distant birds chirping'],train
Ym6GWjUdW60_000021.mp4,['Birds chirp nearby as a stream of water flows nearby'],train
DxI5FzXKRZk_000030.mp4,['A speedboat is traveling through water with strong wind noise'],train
KDfsWPGiBzU_000000.mp4,['A man speaks and a door creaks open and slams shut'],train
Tbti8JxrJ-A_000070.mp4,['A woman speaks then runs a sewing machine'],train
2sGbIOzBCGA_000020.mp4,['A sneeze and a voice in slow motion'],train
264mSglALO0_000550.mp4,['A man speaks as it is raining and thundering'],train
4a3koyan2SE_000140.mp4,['Small motor running and a scrapping noise'],train
LIjQ9-k3BhE_000450.mp4,['A series of cars accelerate while mumbled music plays in the background and outside wind and engine noise get softer'],train
5QMyyPG9wgw_000015.mp4,['The popping of explosions in sequence'],train
2jpwiKZW7Og_000030.mp4,"['An adult female is speaking, and roaring occurs, and birds are chirping']",train
8B43S30y3Ig_000380.mp4,['Kids speaking followed by spraying'],train
4D0HU94SK-g_000270.mp4,['A drilling tool is whirring'],train
Dbw2fL7yf2Y_000030.mp4,['A vehicle idles loudly nearby and then starts to rev up'],train
kENIwquvja4_000030.mp4,['An animal squeaking followed by tapping on a plastic surface then a kid talking'],train
0gOhYpqABWY_000200.mp4,['Steam is hissing out of an object'],train
6M5x0xRTfWk_000030.mp4,['A small child giving a speech'],train
wEmkKKQMRjU_000430.mp4,['Water trickling down a stream'],train
w2P1FSAka6c_000030.mp4,['People clapping and talking with an engine idling'],train
B9ld8m0-bPE_000021.mp4,['Loud engine revving'],train
CwHVGEM3pvk_000014.mp4,['An engine runs and vibrates'],train
Cj28-6CgBsY_000190.mp4,['A man talks as birds tweet and sing followed by a latch opening a hood'],train
fGHWs5wMxnU_000150.mp4,['Humming of an engine'],train
8lYI_1iF-5g_000030.mp4,"['Male speaks in an electronic voice, responded to by another male']",train
OFP3nAuBlZM_000010.mp4,"['A woman talks at moderate volume, after which bees buzz nearby']",train
37bXhxNTyJE_000030.mp4,['Clip-clopping and speech'],train
7irEXBddu8c_000040.mp4,['A car engine revving and slowing down'],train
4sEoZ1eWA9Y_000030.mp4,"['Woman, man and child laughing']",train
2RDRf2c63Ok_000030.mp4,"['Wind blows, followed by indistinct thumps']",train
2yJTDnff9p0_000030.mp4,['People are talking and something is humming'],train
smOfZYlK4b4_000050.mp4,['A man shouting and laughing alongside an infant laughing'],train
wfHeoPDLMaM_000030.mp4,"['Multiple ducks quack continuously', 'Several ducks are quacking and squawking', 'Several ducks quack and rustle', 'Ducks quack continuously', 'Ducks quack continuously']",val
7CfzRGAk6MM_000004.mp4,['A bus engine is idling and honks its horn loudly'],train
xhWvyPC1xbM_000070.mp4,['White noise with a brief whoosh'],train
iZBt0bJUeOs_000010.mp4,['A small motorcycle drives closer'],train
FfLu0skvyR4_000170.mp4,['A man talks and a helicopter flies nearby followed by a kid shouting'],train
1Ck509j2l0U_000030.mp4,['A frog croaks and a whoosh goes off'],train
8tMzockuB2g_000230.mp4,['A man is talking while typing on a keyboard'],train
5jOSJ6tDg4g_000030.mp4,['Rustling while a man speaks'],train
